126,2015-2016,1,1126,对话中国文化,121098,任选,2,良好,0,文学院,汉语言文学,中文本1501
126,2015-2016,1,1126,数学文化概论,106088,任选,2,优秀,0,文学院,汉语言文学,中文本1501
126,2016-2017,1,1126,物理学与当代新科技,225034,任选,2,良好,0,文学院,汉语言文学,中文本1501
126,2016-2017,1,1126,大学生职业发展与就业指导,111049,任选,2,良好,0,文学院,汉语言文学,中文本1501
126,2016-2017,1,1126,大学生创新创业项目策划及风险防控,104114,任选,2,优秀,0,文学院,汉语言文学,中文本1501
127,2015-2016,1,1127,对话中国文化,121098,任选,2,良好,0,文学院,汉语言文学,中文本1501
127,2015-2016,1,1127,环境生物学,613028,任选,2,良好,0,文学院,汉语言文学,中文本1501
127,2016-2017,1,1127,电影与历史文化,103090,任选,2,良好,0,文学院,汉语言文学,中文本1501
127,2016-2017,1,1127,大学生职业发展与就业指导,111049,任选,2,良好,0,文学院,汉语言文学,中文本1501
127,2016-2017,1,1127,园林艺术概论-网络视频课,W99999,任选,2,良好,,文学院,汉语言文学,中文本1501
128,2015-2016,1,1128,京剧艺术欣赏,614037,任选,2,优秀,0,文学院,汉语言,汉语言1501
128,2015-2016,1,1128,数学文化概论,106088,任选,2,良好,0,文学院,汉语言,汉语言1501
128,2016-2017,1,1128,哈佛、耶鲁等世界名校公开课赏析,614039,任选,2,优秀,0,文学院,汉语言,汉语言1501
128,2016-2017,1,1128,大学生职业发展与就业指导,111049,任选,2,良好,0,文学院,汉语言,汉语言1501
128,2016-2017,1,1128,电影故事与大学生心理健康教育,613024,任选,2,良好,0,文学院,汉语言,汉语言1501
129,2015-2016,1,1129,生态文明教育,107139,任选,2,优秀,0,文学院,汉语言文学,中文本1502
129,2015-2016,1,1129,核能与核安全,107158,任选,2,优秀,0,文学院,汉语言文学,中文本1502
129,2016-2017,1,1129,京剧艺术欣赏,614037,任选,2,优秀,0,文学院,汉语言文学,中文本1502
129,2016-2017,1,1129,大学生职业发展与就业指导,111049,任选,2,良好,0,文学院,汉语言文学,中文本1502
130,2015-2016,1,1130,中国土地沙漠化,110101,任选,2,及格,0,文学院,汉语言,汉语言1501
130,2015-2016,1,1130,人体结构功能与身心健康,109155,任选,2,优秀,0,文学院,汉语言,汉语言1501
130,2016-2017,1,1130,文献检索与论文写作,614041,任选,2,良好,0,文学院,汉语言,汉语言1501
130,2016-2017,1,1130,大学生电子科技大赛理论与实践训练,107141,任选,2,良好,0,文学院,汉语言,汉语言1501
130,2016-2017,1,1130,大学生职业发展与就业指导,113074,任选,2,良好,0,文学院,汉语言,汉语言1501
131,2015-2016,1,1131,传统养生功法,112094,任选,2,优秀,0,文学院,汉语言文学,中文本1502
131,2015-2016,1,1131,物理学与当代新科技,225034,任选,2,优秀,0,文学院,汉语言文学,中文本1502
131,2016-2017,1,1131,电影与历史文化,103090,任选,2,良好,0,文学院,汉语言文学,中文本1502
131,2016-2017,1,1131,大学生创新创业项目策划及风险防控,104114,任选,2,良好,0,文学院,汉语言文学,中文本1502
131,2016-2017,1,1131,大学生职业发展与就业指导,111049,任选,2,良好,0,文学院,汉语言文学,中文本1502
132,2015-2016,1,1132,电影与历史文化,103090,任选,2,良好,0,文学院,汉语言,汉语言1501
132,2015-2016,1,1132,健康与养生,613018,任选,2,优秀,0,文学院,汉语言,汉语言1501
132,2016-2017,1,1132,物理学与当代新科技,225034,任选,2,良好,0,文学院,汉语言,汉语言1501
132,2016-2017,1,1132,大学生职业发展与就业指导,111049,任选,2,良好,0,文学院,汉语言,汉语言1501
132,2016-2017,1,1132,创新创业实战案例分析,102003,任选,2,良好,0,文学院,汉语言,汉语言1501
132,2016-2017,1,1132,摄影艺术,115018,任选,2,及格,0,文学院,汉语言,汉语言1501
133,2015-2016,1,1133,大学生职业发展与就业指导,310014,任选,2,优秀,0,文学院,汉语言文学,中文本1502
133,2015-2016,1,1133,中西方宗教文化与人生智慧,614106,任选,2,良好,0,文学院,汉语言文学,中文本1502
133,2016-2017,1,1133,物理学与当代新科技,225034,任选,2,良好,0,文学院,汉语言文学,中文本1502
133,2016-2017,1,1133,史学与文革,103097,任选,2,良好,0,文学院,汉语言文学,中文本1502
134,2015-2016,1,1134,中西方宗教文化与人生智慧,614106,任选,2,良好,0,文学院,汉语言文学,中文本1502
134,2015-2016,1,1134,数学文化概论,106088,任选,2,良好,0,文学院,汉语言文学,中文本1502
134,2016-2017,1,1134,大学生职业发展与就业指导,111049,任选,2,良好,0,文学院,汉语言文学,中文本1502
134,2016-2017,1,1134,电视剧研究专题,101178,任选,2,良好,0,文学院,汉语言文学,中文本1502
135,2015-2016,1,1135,军事地理与地缘政治,110120,任选,2,及格,0,文学院,汉语言,汉语言1501
135,2015-2016,1,1135,希腊的圣经：荷马史诗,W03W04,任选,2,优秀,0,文学院,汉语言,汉语言1501
135,2016-2017,1,1135,创新创业实战案例分析,102003,任选,2,不合格,0,文学院,汉语言,汉语言1501
135,2016-2017,1,1135,物理学与当代新科技,225034,任选,2,良好,0,文学院,汉语言,汉语言1501
135,2016-2017,1,1135,大学生职业发展与就业指导,111049,任选,2,良好,0,文学院,汉语言,汉语言1501
