206,1,1206,信息技术导论及格,2015-2016,1,(2015-2016-1)-121110201-614064-1,信息技术导论,614064,必修,4,及格,0,信息科学与工程学院,计算机科学与技术(信息、软件、外包),计信本1501
206,1,1206,高等数学（1）及格,2015-2016,1,(2015-2016-1)-121100101-111109-1,高等数学（1）,111109,必修,4,及格,0,信息科学与工程学院,计算机科学与技术(信息、软件、外包),计信本1501
206,1,1206,大学英语（1）中等,2015-2016,1,(2015-2016-1)-120500001-121083-7,大学英语（1）,121083,必修,3,中等,0,信息科学与工程学院,计算机科学与技术(信息、软件、外包),计信本1501
206,1,1206,大学体育（1）中等,2015-2016,1,(2015-2016-1)-121500001-122028-10,大学体育（1）,122028,必修,1,中等,0,信息科学与工程学院,计算机科学与技术(信息、软件、外包),计信本1501
206,1,1206,C语言程序设计良好,2015-2016,1,(2015-2016-1)-121110202-111053-1,C语言程序设计,111053,必修,4,良好,0,信息科学与工程学院,计算机科学与技术(信息、软件、外包),计信本1501
206,1,1206,数字电路中等,2015-2016,2,(2015-2016-2)-121110203-613078-1,数字电路,613078,必修,4,中等,0,信息科学与工程学院,计算机科学与技术(信息、软件、外包),计信本1501
206,1,1206,线性代数及格,2015-2016,2,(2015-2016-2)-121100104-613030-1,线性代数,613030,必修,4,及格,0,信息科学与工程学院,计算机科学与技术(信息、软件、外包),计信本1501
206,1,1206,毛泽东思想和中国特色社会主义理论体系概论中等,2016-2017,2,(2016-2017-2)-160200004-120032-6,毛泽东思想和中国特色社会主义理论体系概论,104095,必修,6,中等,0,信息科学与工程学院,计算机科学与技术(信息、软件、外包),计信本1501
206,1,1206,概率统计中等,2016-2017,2,(2016-2017-2)-161100105-215005-2,概率统计,215005,必修,4,中等,0,信息科学与工程学院,计算机科学与技术(信息、软件、外包),计信本1501
207,1,1207,大学体育（1）良好,2015-2016,1,(2015-2016-1)-121500001-122028-10,大学体育（1）,122028,必修,1,良好,0,信息科学与工程学院,计算机科学与技术(信息、软件、外包),计信本1501
207,1,1207,C语言程序设计及格,2015-2016,1,(2015-2016-1)-121110202-111053-1,C语言程序设计,111053,必修,4,及格,0,信息科学与工程学院,计算机科学与技术(信息、软件、外包),计信本1501
207,1,1207,大学英语（1）中等,2015-2016,1,(2015-2016-1)-120500001-121083-7,大学英语（1）,121083,必修,3,中等,0,信息科学与工程学院,计算机科学与技术(信息、软件、外包),计信本1501
207,1,1207,高等数学（1）中等,2015-2016,1,(2015-2016-1)-121100101-111109-1,高等数学（1）,111109,必修,4,中等,0,信息科学与工程学院,计算机科学与技术(信息、软件、外包),计信本1501
207,1,1207,信息技术导论及格,2015-2016,1,(2015-2016-1)-121110201-614064-1,信息技术导论,614064,必修,4,及格,0,信息科学与工程学院,计算机科学与技术(信息、软件、外包),计信本1501
207,1,1207,线性代数及格,2015-2016,2,(2015-2016-2)-121100104-613030-1,线性代数,613030,必修,4,及格,0,信息科学与工程学院,计算机科学与技术(信息、软件、外包),计信本1501
207,1,1207,数字电路中等,2015-2016,2,(2015-2016-2)-121110203-613078-1,数字电路,613078,必修,4,中等,0,信息科学与工程学院,计算机科学与技术(信息、软件、外包),计信本1501
207,1,1207,毛泽东思想和中国特色社会主义理论体系概论中等,2016-2017,2,(2016-2017-2)-160200004-120032-6,毛泽东思想和中国特色社会主义理论体系概论,104095,必修,6,中等,0,信息科学与工程学院,计算机科学与技术(信息、软件、外包),计信本1501
207,1,1207,概率统计及格,2016-2017,2,(2016-2017-2)-161100105-215005-2,概率统计,215005,必修,4,及格,0,信息科学与工程学院,计算机科学与技术(信息、软件、外包),计信本1501
208,1,1208,信息技术导论中等,2015-2016,1,(2015-2016-1)-121110201-614064-1,信息技术导论,614064,必修,4,中等,0,信息科学与工程学院,计算机科学与技术(信息、软件、外包),计工本1501
208,1,1208,高等数学（1）良好,2015-2016,1,(2015-2016-1)-121100101-111109-1,高等数学（1）,111109,必修,4,良好,0,信息科学与工程学院,计算机科学与技术(信息、软件、外包),计工本1501
208,1,1208,大学英语（1）良好,2015-2016,1,(2015-2016-1)-120500001-121083-7,大学英语（1）,121083,必修,3,良好,0,信息科学与工程学院,计算机科学与技术(信息、软件、外包),计工本1501
208,1,1208,大学体育（1）良好,2015-2016,1,(2015-2016-1)-121500001-122028-10,大学体育（1）,122028,必修,1,良好,0,信息科学与工程学院,计算机科学与技术(信息、软件、外包),计工本1501
208,1,1208,C语言程序设计良好,2015-2016,1,(2015-2016-1)-121110202-111053-1,C语言程序设计,111053,必修,4,良好,0,信息科学与工程学院,计算机科学与技术(信息、软件、外包),计工本1501
208,1,1208,数字电路良好,2015-2016,2,(2015-2016-2)-121110203-613078-1,数字电路,613078,必修,4,良好,0,信息科学与工程学院,计算机科学与技术(信息、软件、外包),计工本1501
208,1,1208,线性代数优秀,2015-2016,2,(2015-2016-2)-121100104-613030-1,线性代数,613030,必修,4,优秀,0,信息科学与工程学院,计算机科学与技术(信息、软件、外包),计工本1501
208,1,1208,毛泽东思想和中国特色社会主义理论体系概论中等,2016-2017,2,(2016-2017-2)-160200004-120032-6,毛泽东思想和中国特色社会主义理论体系概论,104095,必修,6,中等,0,信息科学与工程学院,计算机科学与技术(信息、软件、外包),计工本1501
208,1,1208,概率统计中等,2016-2017,2,(2016-2017-2)-161100105-215005-2,概率统计,215005,必修,4,中等,0,信息科学与工程学院,计算机科学与技术(信息、软件、外包),计工本1501
209,1,1209,C语言程序设计良好,2015-2016,1,(2015-2016-1)-121110202-111053-1,C语言程序设计,111053,必修,4,良好,0,信息科学与工程学院,计算机科学与技术(信息、软件、外包),计工本1501
209,1,1209,大学体育（1）良好,2015-2016,1,(2015-2016-1)-121500001-122028-10,大学体育（1）,122028,必修,1,良好,0,信息科学与工程学院,计算机科学与技术(信息、软件、外包),计工本1501
209,1,1209,大学英语（1）良好,2015-2016,1,(2015-2016-1)-120500001-121083-7,大学英语（1）,121083,必修,3,良好,0,信息科学与工程学院,计算机科学与技术(信息、软件、外包),计工本1501
209,1,1209,高等数学（1）中等,2015-2016,1,(2015-2016-1)-121100101-111109-1,高等数学（1）,111109,必修,4,中等,0,信息科学与工程学院,计算机科学与技术(信息、软件、外包),计工本1501
209,1,1209,信息技术导论中等,2015-2016,1,(2015-2016-1)-121110201-614064-1,信息技术导论,614064,必修,4,中等,0,信息科学与工程学院,计算机科学与技术(信息、软件、外包),计工本1501
209,1,1209,线性代数良好,2015-2016,2,(2015-2016-2)-121100104-613030-1,线性代数,613030,必修,4,良好,0,信息科学与工程学院,计算机科学与技术(信息、软件、外包),计工本1501
209,1,1209,数字电路良好,2015-2016,2,(2015-2016-2)-121110203-613078-1,数字电路,613078,必修,4,良好,0,信息科学与工程学院,计算机科学与技术(信息、软件、外包),计工本1501
209,1,1209,毛泽东思想和中国特色社会主义理论体系概论中等,2016-2017,2,(2016-2017-2)-160200004-120032-6,毛泽东思想和中国特色社会主义理论体系概论,104095,必修,6,中等,0,信息科学与工程学院,计算机科学与技术(信息、软件、外包),计工本1501
209,1,1209,概率统计良好,2016-2017,2,(2016-2017-2)-161100105-215005-2,概率统计,215005,必修,4,良好,0,信息科学与工程学院,计算机科学与技术(信息、软件、外包),计工本1501
210,1,1210,信息技术导论及格,2015-2016,1,(2015-2016-1)-121110201-614064-1,信息技术导论,614064,必修,4,及格,0,信息科学与工程学院,计算机科学与技术,卓计本1501
210,1,1210,高等数学（1）中等,2015-2016,1,(2015-2016-1)-121100101-111109-1,高等数学（1）,111109,必修,4,中等,0,信息科学与工程学院,计算机科学与技术,卓计本1501
210,1,1210,大学英语（1）良好,2015-2016,1,(2015-2016-1)-120500001-121083-7,大学英语（1）,121083,必修,3,良好,0,信息科学与工程学院,计算机科学与技术,卓计本1501
210,1,1210,大学体育（1）良好,2015-2016,1,(2015-2016-1)-121500001-122028-10,大学体育（1）,122028,必修,1,良好,0,信息科学与工程学院,计算机科学与技术,卓计本1501
210,1,1210,C语言程序设计良好,2015-2016,1,(2015-2016-1)-121110202-111053-1,C语言程序设计,111053,必修,4,良好,0,信息科学与工程学院,计算机科学与技术,卓计本1501
210,1,1210,数字电路中等,2015-2016,2,(2015-2016-2)-121110203-613078-1,数字电路,613078,必修,4,中等,0,信息科学与工程学院,计算机科学与技术,卓计本1501
210,1,1210,线性代数及格,2015-2016,2,(2015-2016-2)-121100104-613030-1,线性代数,613030,必修,4,及格,0,信息科学与工程学院,计算机科学与技术,卓计本1501
210,1,1210,毛泽东思想和中国特色社会主义理论体系概论良好,2016-2017,2,(2016-2017-2)-160200004-120032-6,毛泽东思想和中国特色社会主义理论体系概论,104095,必修,6,良好,0,信息科学与工程学院,计算机科学与技术,卓计本1501
210,1,1210,概率统计及格,2016-2017,2,(2016-2017-2)-161100105-215005-1,概率统计,215005,必修,4,及格,0,信息科学与工程学院,计算机科学与技术,卓计本1501
211,1,1211,大学体育（1）良好,2015-2016,1,(2015-2016-1)-121500001-122028-10,大学体育（1）,122028,必修,1,良好,0,信息科学与工程学院,计算机科学与技术(信息、软件、外包),计工本1501
211,1,1211,C语言程序设计良好,2015-2016,1,(2015-2016-1)-121110202-111053-1,C语言程序设计,111053,必修,4,良好,0,信息科学与工程学院,计算机科学与技术(信息、软件、外包),计工本1501
211,1,1211,大学英语（1）优秀,2015-2016,1,(2015-2016-1)-120500001-121083-7,大学英语（1）,121083,必修,3,优秀,0,信息科学与工程学院,计算机科学与技术(信息、软件、外包),计工本1501
211,1,1211,高等数学（1）良好,2015-2016,1,(2015-2016-1)-121100101-111109-1,高等数学（1）,111109,必修,4,良好,0,信息科学与工程学院,计算机科学与技术(信息、软件、外包),计工本1501
211,1,1211,信息技术导论中等,2015-2016,1,(2015-2016-1)-121110201-614064-1,信息技术导论,614064,必修,4,中等,0,信息科学与工程学院,计算机科学与技术(信息、软件、外包),计工本1501
211,1,1211,线性代数良好,2015-2016,2,(2015-2016-2)-121100104-613030-1,线性代数,613030,必修,4,良好,0,信息科学与工程学院,计算机科学与技术(信息、软件、外包),计工本1501
211,1,1211,数字电路良好,2015-2016,2,(2015-2016-2)-121110203-613078-1,数字电路,613078,必修,4,良好,0,信息科学与工程学院,计算机科学与技术(信息、软件、外包),计工本1501
211,1,1211,毛泽东思想和中国特色社会主义理论体系概论良好,2016-2017,2,(2016-2017-2)-160200004-120032-6,毛泽东思想和中国特色社会主义理论体系概论,104095,必修,6,良好,0,信息科学与工程学院,计算机科学与技术(信息、软件、外包),计工本1501
211,1,1211,概率统计良好,2016-2017,2,(2016-2017-2)-161100105-215005-2,概率统计,215005,必修,4,良好,0,信息科学与工程学院,计算机科学与技术(信息、软件、外包),计工本1501
212,1,1212,高等数学（1）良好,2015-2016,1,(2015-2016-1)-121100101-111109-1,高等数学（1）,111109,必修,4,良好,0,信息科学与工程学院,计算机科学与技术(信息、软件、外包),计工本1501
212,1,1212,大学英语（1）良好,2015-2016,1,(2015-2016-1)-120500001-121083-7,大学英语（1）,121083,必修,3,良好,0,信息科学与工程学院,计算机科学与技术(信息、软件、外包),计工本1501
212,1,1212,信息技术导论及格,2015-2016,1,(2015-2016-1)-121110201-614064-1,信息技术导论,614064,必修,4,及格,0,信息科学与工程学院,计算机科学与技术(信息、软件、外包),计工本1501
212,1,1212,C语言程序设计良好,2015-2016,1,(2015-2016-1)-121110202-111053-1,C语言程序设计,111053,必修,4,良好,0,信息科学与工程学院,计算机科学与技术(信息、软件、外包),计工本1501
212,1,1212,大学体育（1）良好,2015-2016,1,(2015-2016-1)-121500001-122028-10,大学体育（1）,122028,必修,1,良好,0,信息科学与工程学院,计算机科学与技术(信息、软件、外包),计工本1501
212,1,1212,数字电路良好,2015-2016,2,(2015-2016-2)-121110203-613078-1,数字电路,613078,必修,4,良好,0,信息科学与工程学院,计算机科学与技术(信息、软件、外包),计工本1501
212,1,1212,线性代数中等,2015-2016,2,(2015-2016-2)-121100104-613030-1,线性代数,613030,必修,4,中等,0,信息科学与工程学院,计算机科学与技术(信息、软件、外包),计工本1501
212,1,1212,毛泽东思想和中国特色社会主义理论体系概论中等,2016-2017,2,(2016-2017-2)-160200004-120032-6,毛泽东思想和中国特色社会主义理论体系概论,104095,必修,6,中等,0,信息科学与工程学院,计算机科学与技术(信息、软件、外包),计工本1501
212,1,1212,概率统计中等,2016-2017,2,(2016-2017-2)-161100105-215005-2,概率统计,215005,必修,4,中等,0,信息科学与工程学院,计算机科学与技术(信息、软件、外包),计工本1501
213,1,1213,大学体育（1）良好,2015-2016,1,(2015-2016-1)-121500001-122028-10,大学体育（1）,122028,必修,1,良好,0,信息科学与工程学院,计算机科学与技术(信息、软件、外包),计工本1501
213,1,1213,C语言程序设计及格,2015-2016,1,(2015-2016-1)-121110202-111053-1,C语言程序设计,111053,必修,4,及格,0,信息科学与工程学院,计算机科学与技术(信息、软件、外包),计工本1501
213,1,1213,信息技术导论及格,2015-2016,1,(2015-2016-1)-121110201-614064-1,信息技术导论,614064,必修,4,及格,0,信息科学与工程学院,计算机科学与技术(信息、软件、外包),计工本1501
213,1,1213,大学英语（1）良好,2015-2016,1,(2015-2016-1)-120500001-121083-7,大学英语（1）,121083,必修,3,良好,0,信息科学与工程学院,计算机科学与技术(信息、软件、外包),计工本1501
213,1,1213,高等数学（1）良好,2015-2016,1,(2015-2016-1)-121100101-111109-1,高等数学（1）,111109,必修,4,良好,0,信息科学与工程学院,计算机科学与技术(信息、软件、外包),计工本1501
213,1,1213,线性代数中等,2015-2016,2,(2015-2016-2)-121100104-613030-1,线性代数,613030,必修,4,中等,0,信息科学与工程学院,计算机科学与技术(信息、软件、外包),计工本1501
213,1,1213,数字电路中等,2015-2016,2,(2015-2016-2)-121110203-613078-1,数字电路,613078,必修,4,中等,0,信息科学与工程学院,计算机科学与技术(信息、软件、外包),计工本1501
213,1,1213,毛泽东思想和中国特色社会主义理论体系概论及格,2016-2017,2,(2016-2017-2)-160200004-120032-6,毛泽东思想和中国特色社会主义理论体系概论,104095,必修,6,及格,0,信息科学与工程学院,计算机科学与技术(信息、软件、外包),计工本1501
213,1,1213,概率统计及格,2016-2017,2,(2016-2017-2)-161100105-215005-2,概率统计,215005,必修,4,及格,0,信息科学与工程学院,计算机科学与技术(信息、软件、外包),计工本1501
214,1,1214,高等数学（1）中等,2015-2016,1,(2015-2016-1)-121100101-111109-1,高等数学（1）,111109,必修,4,中等,0,信息科学与工程学院,计算机科学与技术(信息、软件、外包),计信本1501
214,1,1214,大学英语（1）良好,2015-2016,1,(2015-2016-1)-120500001-121083-7,大学英语（1）,121083,必修,3,良好,0,信息科学与工程学院,计算机科学与技术(信息、软件、外包),计信本1501
214,1,1214,信息技术导论及格,2015-2016,1,(2015-2016-1)-121110201-614064-1,信息技术导论,614064,必修,4,及格,0,信息科学与工程学院,计算机科学与技术(信息、软件、外包),计信本1501
214,1,1214,C语言程序设计中等,2015-2016,1,(2015-2016-1)-121110202-111053-1,C语言程序设计,111053,必修,4,中等,0,信息科学与工程学院,计算机科学与技术(信息、软件、外包),计信本1501
214,1,1214,大学体育（1）良好,2015-2016,1,(2015-2016-1)-121500001-122028-10,大学体育（1）,122028,必修,1,良好,0,信息科学与工程学院,计算机科学与技术(信息、软件、外包),计信本1501
214,1,1214,数字电路中等,2015-2016,2,(2015-2016-2)-121110203-613078-1,数字电路,613078,必修,4,中等,0,信息科学与工程学院,计算机科学与技术(信息、软件、外包),计信本1501
214,1,1214,线性代数及格,2015-2016,2,(2015-2016-2)-121100104-613030-1,线性代数,613030,必修,4,及格,0,信息科学与工程学院,计算机科学与技术(信息、软件、外包),计信本1501
214,1,1214,毛泽东思想和中国特色社会主义理论体系概论中等,2016-2017,2,(2016-2017-2)-160200004-120032-6,毛泽东思想和中国特色社会主义理论体系概论,104095,必修,6,中等,0,信息科学与工程学院,计算机科学与技术(信息、软件、外包),计信本1501
214,1,1214,概率统计及格,2016-2017,2,(2016-2017-2)-161100105-215005-2,概率统计,215005,必修,4,及格,0,信息科学与工程学院,计算机科学与技术(信息、软件、外包),计信本1501
215,1,1215,大学体育（1）良好,2015-2016,1,(2015-2016-1)-121500001-122028-10,大学体育（1）,122028,必修,1,良好,0,信息科学与工程学院,计算机科学与技术(信息、软件、外包),计工本1501
215,1,1215,C语言程序设计良好,2015-2016,1,(2015-2016-1)-121110202-111053-1,C语言程序设计,111053,必修,4,良好,0,信息科学与工程学院,计算机科学与技术(信息、软件、外包),计工本1501
215,1,1215,信息技术导论中等,2015-2016,1,(2015-2016-1)-121110201-614064-1,信息技术导论,614064,必修,4,中等,0,信息科学与工程学院,计算机科学与技术(信息、软件、外包),计工本1501
215,1,1215,大学英语（1）良好,2015-2016,1,(2015-2016-1)-120500001-121083-7,大学英语（1）,121083,必修,3,良好,0,信息科学与工程学院,计算机科学与技术(信息、软件、外包),计工本1501
215,1,1215,高等数学（1）良好,2015-2016,1,(2015-2016-1)-121100101-111109-1,高等数学（1）,111109,必修,4,良好,0,信息科学与工程学院,计算机科学与技术(信息、软件、外包),计工本1501
215,1,1215,线性代数中等,2015-2016,2,(2015-2016-2)-121100104-613030-1,线性代数,613030,必修,4,中等,0,信息科学与工程学院,计算机科学与技术(信息、软件、外包),计工本1501
215,1,1215,数字电路中等,2015-2016,2,(2015-2016-2)-121110203-613078-1,数字电路,613078,必修,4,中等,0,信息科学与工程学院,计算机科学与技术(信息、软件、外包),计工本1501
215,1,1215,毛泽东思想和中国特色社会主义理论体系概论良好,2016-2017,2,(2016-2017-2)-160200004-120032-6,毛泽东思想和中国特色社会主义理论体系概论,104095,必修,6,良好,0,信息科学与工程学院,计算机科学与技术(信息、软件、外包),计工本1501
215,1,1215,概率统计中等,2016-2017,2,(2016-2017-2)-161100105-215005-2,概率统计,215005,必修,4,中等,0,信息科学与工程学院,计算机科学与技术(信息、软件、外包),计工本1501
216,1,1216,信息技术导论及格,2015-2016,1,(2015-2016-1)-121110201-614064-1,信息技术导论,614064,必修,4,及格,0,信息科学与工程学院,计算机科学与技术(信息、软件、外包),计工本1501
216,1,1216,高等数学（1）中等,2015-2016,1,(2015-2016-1)-121100101-111109-1,高等数学（1）,111109,必修,4,中等,0,信息科学与工程学院,计算机科学与技术(信息、软件、外包),计工本1501
216,1,1216,大学英语（1）良好,2015-2016,1,(2015-2016-1)-120500001-121083-7,大学英语（1）,121083,必修,3,良好,0,信息科学与工程学院,计算机科学与技术(信息、软件、外包),计工本1501
216,1,1216,大学体育（1）优秀,2015-2016,1,(2015-2016-1)-121500001-122028-10,大学体育（1）,122028,必修,1,优秀,0,信息科学与工程学院,计算机科学与技术(信息、软件、外包),计工本1501
216,1,1216,C语言程序设计中等,2015-2016,1,(2015-2016-1)-121110202-111053-1,C语言程序设计,111053,必修,4,中等,0,信息科学与工程学院,计算机科学与技术(信息、软件、外包),计工本1501
216,1,1216,数字电路中等,2015-2016,2,(2015-2016-2)-121110203-613078-1,数字电路,613078,必修,4,中等,0,信息科学与工程学院,计算机科学与技术(信息、软件、外包),计工本1501
216,1,1216,线性代数中等,2015-2016,2,(2015-2016-2)-121100104-613030-1,线性代数,613030,必修,4,中等,0,信息科学与工程学院,计算机科学与技术(信息、软件、外包),计工本1501
216,1,1216,毛泽东思想和中国特色社会主义理论体系概论及格,2016-2017,2,(2016-2017-2)-160200004-120032-6,毛泽东思想和中国特色社会主义理论体系概论,104095,必修,6,及格,0,信息科学与工程学院,计算机科学与技术(信息、软件、外包),计工本1501
216,1,1216,概率统计中等,2016-2017,2,(2016-2017-2)-161100105-215005-2,概率统计,215005,必修,4,中等,0,信息科学与工程学院,计算机科学与技术(信息、软件、外包),计工本1501
217,1,1217,C语言程序设计优秀,2015-2016,1,(2015-2016-1)-121110202-111053-1,C语言程序设计,111053,必修,4,优秀,0,信息科学与工程学院,计算机科学与技术(信息、软件、外包),计工本1501
217,1,1217,大学体育（1）良好,2015-2016,1,(2015-2016-1)-121500001-122028-10,大学体育（1）,122028,必修,1,良好,0,信息科学与工程学院,计算机科学与技术(信息、软件、外包),计工本1501
217,1,1217,信息技术导论良好,2015-2016,1,(2015-2016-1)-121110201-614064-1,信息技术导论,614064,必修,4,良好,0,信息科学与工程学院,计算机科学与技术(信息、软件、外包),计工本1501
217,1,1217,大学英语（1）良好,2015-2016,1,(2015-2016-1)-120500001-121083-7,大学英语（1）,121083,必修,3,良好,0,信息科学与工程学院,计算机科学与技术(信息、软件、外包),计工本1501
217,1,1217,高等数学（1）优秀,2015-2016,1,(2015-2016-1)-121100101-111109-1,高等数学（1）,111109,必修,4,优秀,0,信息科学与工程学院,计算机科学与技术(信息、软件、外包),计工本1501
217,1,1217,线性代数优秀,2015-2016,2,(2015-2016-2)-121100104-613030-1,线性代数,613030,必修,4,优秀,0,信息科学与工程学院,计算机科学与技术(信息、软件、外包),计工本1501
217,1,1217,数字电路优秀,2015-2016,2,(2015-2016-2)-121110203-613078-1,数字电路,613078,必修,4,优秀,0,信息科学与工程学院,计算机科学与技术(信息、软件、外包),计工本1501
217,1,1217,毛泽东思想和中国特色社会主义理论体系概论良好,2016-2017,2,(2016-2017-2)-160200004-120032-6,毛泽东思想和中国特色社会主义理论体系概论,104095,必修,6,良好,0,信息科学与工程学院,计算机科学与技术(信息、软件、外包),计工本1501
217,1,1217,概率统计优秀,2016-2017,2,(2016-2017-2)-161100105-215005-2,概率统计,215005,必修,4,优秀,0,信息科学与工程学院,计算机科学与技术(信息、软件、外包),计工本1501
218,1,1218,信息技术导论及格,2015-2016,1,(2015-2016-1)-121110201-614064-1,信息技术导论,614064,必修,4,及格,0,信息科学与工程学院,计算机科学与技术(信息、软件、外包),计信本1501
218,1,1218,高等数学（1）及格,2015-2016,1,(2015-2016-1)-121100101-111109-1,高等数学（1）,111109,必修,4,及格,0,信息科学与工程学院,计算机科学与技术(信息、软件、外包),计信本1501
218,1,1218,大学英语（1）良好,2015-2016,1,(2015-2016-1)-120500001-121083-7,大学英语（1）,121083,必修,3,良好,0,信息科学与工程学院,计算机科学与技术(信息、软件、外包),计信本1501
218,1,1218,大学体育（1）优秀,2015-2016,1,(2015-2016-1)-121500001-122028-10,大学体育（1）,122028,必修,1,优秀,0,信息科学与工程学院,计算机科学与技术(信息、软件、外包),计信本1501
218,1,1218,C语言程序设计及格,2015-2016,1,(2015-2016-1)-121110202-111053-1,C语言程序设计,111053,必修,4,及格,0,信息科学与工程学院,计算机科学与技术(信息、软件、外包),计信本1501
218,1,1218,数字电路及格,2015-2016,2,(2015-2016-2)-121110203-613078-1,数字电路,613078,必修,4,及格,0,信息科学与工程学院,计算机科学与技术(信息、软件、外包),计信本1501
218,1,1218,线性代数及格,2015-2016,2,(2015-2016-2)-121100104-613030-1,线性代数,613030,必修,4,及格,0,信息科学与工程学院,计算机科学与技术(信息、软件、外包),计信本1501
218,1,1218,毛泽东思想和中国特色社会主义理论体系概论中等,2016-2017,2,(2016-2017-2)-160200004-120032-6,毛泽东思想和中国特色社会主义理论体系概论,104095,必修,6,中等,0,信息科学与工程学院,计算机科学与技术(信息、软件、外包),计信本1501
218,1,1218,概率统计及格,2016-2017,2,(2016-2017-2)-161100105-215005-2,概率统计,215005,必修,4,及格,0,信息科学与工程学院,计算机科学与技术(信息、软件、外包),计信本1501
219,1,1219,大学体育（1）良好,2015-2016,1,(2015-2016-1)-121500001-122028-10,大学体育（1）,122028,必修,1,良好,0,信息科学与工程学院,计算机科学与技术(信息、软件、外包),计工本1501
219,1,1219,C语言程序设计良好,2015-2016,1,(2015-2016-1)-121110202-111053-1,C语言程序设计,111053,必修,4,良好,0,信息科学与工程学院,计算机科学与技术(信息、软件、外包),计工本1501
219,1,1219,大学英语（1）中等,2015-2016,1,(2015-2016-1)-120500001-121083-7,大学英语（1）,121083,必修,3,中等,0,信息科学与工程学院,计算机科学与技术(信息、软件、外包),计工本1501
219,1,1219,高等数学（1）及格,2015-2016,1,(2015-2016-1)-121100101-111109-1,高等数学（1）,111109,必修,4,及格,0,信息科学与工程学院,计算机科学与技术(信息、软件、外包),计工本1501
219,1,1219,信息技术导论中等,2015-2016,1,(2015-2016-1)-121110201-614064-1,信息技术导论,614064,必修,4,中等,0,信息科学与工程学院,计算机科学与技术(信息、软件、外包),计工本1501
219,1,1219,线性代数及格,2015-2016,2,(2015-2016-2)-121100104-613030-1,线性代数,613030,必修,4,及格,0,信息科学与工程学院,计算机科学与技术(信息、软件、外包),计工本1501
219,1,1219,数字电路中等,2015-2016,2,(2015-2016-2)-121110203-613078-1,数字电路,613078,必修,4,中等,0,信息科学与工程学院,计算机科学与技术(信息、软件、外包),计工本1501
219,1,1219,毛泽东思想和中国特色社会主义理论体系概论中等,2016-2017,2,(2016-2017-2)-160200004-120032-6,毛泽东思想和中国特色社会主义理论体系概论,104095,必修,6,中等,0,信息科学与工程学院,计算机科学与技术(信息、软件、外包),计工本1501
219,1,1219,概率统计中等,2016-2017,2,(2016-2017-2)-161100105-215005-2,概率统计,215005,必修,4,中等,0,信息科学与工程学院,计算机科学与技术(信息、软件、外包),计工本1501
220,1,1220,信息技术导论中等,2015-2016,1,(2015-2016-1)-121110201-614064-1,信息技术导论,614064,必修,4,中等,0,信息科学与工程学院,计算机科学与技术(信息、软件、外包),计工本1501
220,1,1220,高等数学（1）优秀,2015-2016,1,(2015-2016-1)-121100101-111109-1,高等数学（1）,111109,必修,4,优秀,0,信息科学与工程学院,计算机科学与技术(信息、软件、外包),计工本1501
220,1,1220,大学英语（1）中等,2015-2016,1,(2015-2016-1)-120500001-121083-7,大学英语（1）,121083,必修,3,中等,0,信息科学与工程学院,计算机科学与技术(信息、软件、外包),计工本1501
220,1,1220,大学体育（1）良好,2015-2016,1,(2015-2016-1)-121500001-122028-10,大学体育（1）,122028,必修,1,良好,0,信息科学与工程学院,计算机科学与技术(信息、软件、外包),计工本1501
220,1,1220,C语言程序设计良好,2015-2016,1,(2015-2016-1)-121110202-111053-1,C语言程序设计,111053,必修,4,良好,0,信息科学与工程学院,计算机科学与技术(信息、软件、外包),计工本1501
220,1,1220,数字电路中等,2015-2016,2,(2015-2016-2)-121110203-613078-1,数字电路,613078,必修,4,中等,0,信息科学与工程学院,计算机科学与技术(信息、软件、外包),计工本1501
220,1,1220,线性代数中等,2015-2016,2,(2015-2016-2)-121100104-613030-1,线性代数,613030,必修,4,中等,0,信息科学与工程学院,计算机科学与技术(信息、软件、外包),计工本1501
220,1,1220,毛泽东思想和中国特色社会主义理论体系概论中等,2016-2017,2,(2016-2017-2)-160200004-120032-6,毛泽东思想和中国特色社会主义理论体系概论,104095,必修,6,中等,0,信息科学与工程学院,计算机科学与技术(信息、软件、外包),计工本1501
220,1,1220,概率统计良好,2016-2017,2,(2016-2017-2)-161100105-215005-2,概率统计,215005,必修,4,良好,0,信息科学与工程学院,计算机科学与技术(信息、软件、外包),计工本1501
221,1,1221,C语言程序设计良好,2015-2016,1,(2015-2016-1)-121110202-111053-1,C语言程序设计,111053,必修,4,良好,0,信息科学与工程学院,计算机科学与技术(信息、软件、外包),计信本1501
221,1,1221,大学体育（1）良好,2015-2016,1,(2015-2016-1)-121500001-122028-10,大学体育（1）,122028,必修,1,良好,0,信息科学与工程学院,计算机科学与技术(信息、软件、外包),计信本1501
221,1,1221,信息技术导论及格,2015-2016,1,(2015-2016-1)-121110201-614064-1,信息技术导论,614064,必修,4,及格,0,信息科学与工程学院,计算机科学与技术(信息、软件、外包),计信本1501
221,1,1221,大学英语（1）良好,2015-2016,1,(2015-2016-1)-120500001-121083-7,大学英语（1）,121083,必修,3,良好,0,信息科学与工程学院,计算机科学与技术(信息、软件、外包),计信本1501
221,1,1221,高等数学（1）良好,2015-2016,1,(2015-2016-1)-121100101-111109-1,高等数学（1）,111109,必修,4,良好,0,信息科学与工程学院,计算机科学与技术(信息、软件、外包),计信本1501
