117,1,1117,,2015-2016,数据库实用技术,111035,限选,3,良好,0,信息科学与工程学院,通信工程,通信本1301
117,1,1117,,2015-2016,程控交换技术,111107,限选,3,良好,0,信息科学与工程学院,通信工程,通信本1301
117,1,1117,,2015-2016,传感器技术,111032,限选,3,中等,0,信息科学与工程学院,通信工程,通信本1301
117,1,1117,,2015-2016,网络信息安全,111030,限选,3,中等,0,信息科学与工程学院,通信工程,通信本1301
117,1,1117,,2015-2016,网络实用技术,111057,限选,3,中等,0,信息科学与工程学院,通信工程,通信本1301
117,1,1117,,2015-2016,光纤通信,111032,限选,3,良好,0,信息科学与工程学院,通信工程,通信本1301
117,1,1117,,2015-2016,移动通信,W11w06,限选,3,良好,0,信息科学与工程学院,通信工程,通信本1301
117,1,1117,,2015-2016,数字图像处理,W11w10,限选,3,良好,0,信息科学与工程学院,通信工程,通信本1301
117,1,1117,,2016-2017,语音信号处理,615106,限选,3,中等,0,信息科学与工程学院,通信工程,通信本1301
118,1,1118,,2015-2016,电子设计自动化,111018,限选,3,良好,0,信息科学与工程学院,通信工程,通信本1301
118,1,1118,,2015-2016,数据库实用技术,111035,限选,3,良好,0,信息科学与工程学院,通信工程,通信本1301
118,1,1118,,2015-2016,传感器技术,111032,限选,3,良好,0,信息科学与工程学院,通信工程,通信本1301
118,1,1118,,2015-2016,程控交换技术,111107,限选,3,良好,0,信息科学与工程学院,通信工程,通信本1301
118,1,1118,,2015-2016,光纤通信,111032,限选,3,良好,0,信息科学与工程学院,通信工程,通信本1301
118,1,1118,,2015-2016,通信网原理,W11w05,限选,3,优秀,0,信息科学与工程学院,通信工程,通信本1301
118,1,1118,,2015-2016,网络信息安全,111030,限选,3,中等,0,信息科学与工程学院,通信工程,通信本1301
118,1,1118,,2015-2016,移动通信,W11w06,限选,3,中等,0,信息科学与工程学院,通信工程,通信本1301
118,1,1118,,2015-2016,微波技术与天线,W11w07,限选,3,优秀,0,信息科学与工程学院,通信工程,通信本1301
118,1,1118,,2016-2017,数字通信导论,111018,限选,3,优秀,0,信息科学与工程学院,通信工程,通信本1301
119,1,1119,,2015-2016,电子设计自动化,111018,限选,3,良好,0,信息科学与工程学院,通信工程,通信本1301
119,1,1119,,2015-2016,数据库实用技术,111035,限选,3,良好,0,信息科学与工程学院,通信工程,通信本1301
119,1,1119,,2015-2016,程控交换技术,111107,限选,3,良好,0,信息科学与工程学院,通信工程,通信本1301
119,1,1119,,2015-2016,传感器技术,111032,限选,3,良好,0,信息科学与工程学院,通信工程,通信本1301
119,1,1119,,2015-2016,通信网原理,W11w05,限选,3,优秀,0,信息科学与工程学院,通信工程,通信本1301
119,1,1119,,2015-2016,网络实用技术,111057,限选,3,良好,0,信息科学与工程学院,通信工程,通信本1301
119,1,1119,,2015-2016,网络信息安全,111030,限选,3,中等,0,信息科学与工程学院,通信工程,通信本1301
119,1,1119,,2015-2016,光纤通信,111032,限选,3,良好,0,信息科学与工程学院,通信工程,通信本1301
119,1,1119,,2015-2016,移动通信,W11w06,限选,3,良好,0,信息科学与工程学院,通信工程,通信本1301
119,1,1119,,2016-2017,数字通信导论,111018,限选,3,优秀,0,信息科学与工程学院,通信工程,通信本1301
120,1,1120,,2015-2016,电子设计自动化,111018,限选,3,优秀,0,信息科学与工程学院,通信工程,通信本1301
120,1,1120,,2015-2016,数据库实用技术,111035,限选,3,优秀,0,信息科学与工程学院,通信工程,通信本1301
120,1,1120,,2015-2016,传感器技术,111032,限选,3,良好,0,信息科学与工程学院,通信工程,通信本1301
120,1,1120,,2015-2016,程控交换技术,111107,限选,3,优秀,0,信息科学与工程学院,通信工程,通信本1301
120,1,1120,,2015-2016,Java Programming,111125,限选,3,优秀,0,信息科学与工程学院,通信工程,通信本1301
120,1,1120,,2015-2016,网络实用技术,111057,限选,3,良好,0,信息科学与工程学院,通信工程,通信本1301
120,1,1120,,2015-2016,通信网原理,W11w05,限选,3,良好,0,信息科学与工程学院,通信工程,通信本1301
120,1,1120,,2015-2016,网络信息安全,111030,限选,3,良好,0,信息科学与工程学院,通信工程,通信本1301
120,1,1120,,2015-2016,移动通信,W11w06,限选,3,良好,0,信息科学与工程学院,通信工程,通信本1301
120,1,1120,,2016-2017,数字通信导论,111018,限选,3,优秀,0,信息科学与工程学院,通信工程,通信本1301
121,1,1121,,2015-2016,电子设计自动化,111018,限选,3,优秀,0,信息科学与工程学院,通信工程,通信本1301
121,1,1121,,2015-2016,数据库实用技术,111035,限选,3,优秀,0,信息科学与工程学院,通信工程,通信本1301
121,1,1121,,2015-2016,日语（一）,W11w01,限选,3,优秀,0,信息科学与工程学院,通信工程,通信本1301
121,1,1121,,2015-2016,程控交换技术,111107,限选,3,良好,0,信息科学与工程学院,通信工程,通信本1301
121,1,1121,,2015-2016,网络信息安全,111030,限选,3,中等,0,信息科学与工程学院,通信工程,通信本1301
121,1,1121,,2015-2016,通信网原理,W11w05,限选,3,良好,0,信息科学与工程学院,通信工程,通信本1301
121,1,1121,,2015-2016,光纤通信,111032,限选,3,良好,0,信息科学与工程学院,通信工程,通信本1301
121,1,1121,,2015-2016,日语（2）,W11w01,限选,3,优秀,0,信息科学与工程学院,通信工程,通信本1301
121,1,1121,,2015-2016,移动通信,W11w06,限选,3,优秀,0,信息科学与工程学院,通信工程,通信本1301
121,1,1121,,2016-2017,数字通信导论,111018,限选,3,优秀,0,信息科学与工程学院,通信工程,通信本1301
122,1,1122,,2015-2016,电子设计自动化,111018,限选,3,优秀,0,信息科学与工程学院,通信工程,通信本1301
122,1,1122,,2015-2016,数据库实用技术,111035,限选,3,良好,0,信息科学与工程学院,通信工程,通信本1301
122,1,1122,,2015-2016,程控交换技术,111107,限选,3,优秀,0,信息科学与工程学院,通信工程,通信本1301
122,1,1122,,2015-2016,传感器技术,111032,限选,3,中等,0,信息科学与工程学院,通信工程,通信本1301
122,1,1122,,2015-2016,Java Programming,111125,限选,3,优秀,0,信息科学与工程学院,通信工程,通信本1301
122,1,1122,,2015-2016,光纤通信,111032,限选,3,合格,0,信息科学与工程学院,通信工程,通信本1301
122,1,1122,,2015-2016,网络实用技术,111057,限选,3,中等,0,信息科学与工程学院,通信工程,通信本1301
122,1,1122,,2015-2016,网络信息安全,111030,限选,3,良好,0,信息科学与工程学院,通信工程,通信本1301
122,1,1122,,2015-2016,移动通信,W11w06,限选,3,良好,0,信息科学与工程学院,通信工程,通信本1301
122,1,1122,,2015-2016,数字图像处理,W11w10,限选,3,中等,0,信息科学与工程学院,通信工程,通信本1301
123,1,1123,,2015-2016,电子设计自动化,111018,限选,3,中等,0,信息科学与工程学院,通信工程,通信本1301
123,1,1123,,2015-2016,数据库实用技术,111035,限选,3,及格,0,信息科学与工程学院,通信工程,通信本1301
123,1,1123,,2015-2016,传感器技术,111032,限选,3,及格,0,信息科学与工程学院,通信工程,通信本1301
123,1,1123,,2015-2016,程控交换技术,111107,限选,3,良好,0,信息科学与工程学院,通信工程,通信本1301
123,1,1123,,2015-2016,网络信息安全,111030,限选,3,中等,0,信息科学与工程学院,通信工程,通信本1301
123,1,1123,,2015-2016,网络实用技术,111057,限选,3,及格,0,信息科学与工程学院,通信工程,通信本1301
123,1,1123,,2015-2016,通信网原理,W11w05,限选,3,中等,0,信息科学与工程学院,通信工程,通信本1301
123,1,1123,,2015-2016,光纤通信,111032,限选,3,中等,0,信息科学与工程学院,通信工程,通信本1301
123,1,1123,,2015-2016,数字图像处理,W11w10,限选,3,及格,0,信息科学与工程学院,通信工程,通信本1301
123,1,1123,,2015-2016,移动通信,W11w06,限选,3,中等,0,信息科学与工程学院,通信工程,通信本1301
124,1,1124,,2015-2016,电子设计自动化,111018,限选,3,良好,0,信息科学与工程学院,通信工程,通信本1301
124,1,1124,,2015-2016,电磁场理论,111032,限选,3,优秀,0,信息科学与工程学院,通信工程,通信本1301
124,1,1124,,2015-2016,程控交换技术,111107,限选,3,良好,0,信息科学与工程学院,通信工程,通信本1301
124,1,1124,,2015-2016,传感器技术,111032,限选,3,良好,0,信息科学与工程学院,通信工程,通信本1301
124,1,1124,,2015-2016,光纤通信,111032,限选,3,良好,0,信息科学与工程学院,通信工程,通信本1301
124,1,1124,,2015-2016,网络实用技术,111057,限选,3,中等,0,信息科学与工程学院,通信工程,通信本1301
124,1,1124,,2015-2016,通信网原理,W11w05,限选,3,良好,0,信息科学与工程学院,通信工程,通信本1301
124,1,1124,,2015-2016,网络信息安全,111030,限选,3,良好,0,信息科学与工程学院,通信工程,通信本1301
124,1,1124,,2015-2016,移动通信,W11w06,限选,3,良好,0,信息科学与工程学院,通信工程,通信本1301
124,1,1124,,2015-2016,数字图像处理,W11w10,限选,3,良好,0,信息科学与工程学院,通信工程,通信本1301
125,1,1125,,2015-2016,电子设计自动化,111018,限选,3,良好,0,信息科学与工程学院,通信工程,通信本1301
125,1,1125,,2015-2016,电磁场理论,111032,限选,3,中等,0,信息科学与工程学院,通信工程,通信本1301
125,1,1125,,2015-2016,传感器技术,111032,限选,3,及格,0,信息科学与工程学院,通信工程,通信本1301
125,1,1125,,2015-2016,程控交换技术,111107,限选,3,良好,0,信息科学与工程学院,通信工程,通信本1301
125,1,1125,,2015-2016,网络信息安全,111030,限选,3,良好,0,信息科学与工程学院,通信工程,通信本1301
125,1,1125,,2015-2016,通信网原理,W11w05,限选,3,良好,0,信息科学与工程学院,通信工程,通信本1301
125,1,1125,,2015-2016,网络实用技术,111057,限选,3,中等,0,信息科学与工程学院,通信工程,通信本1301
125,1,1125,,2015-2016,光纤通信,111032,限选,3,中等,0,信息科学与工程学院,通信工程,通信本1301
125,1,1125,,2015-2016,数字图像处理,W11w10,限选,3,中等,0,信息科学与工程学院,通信工程,通信本1301
125,1,1125,,2015-2016,移动通信,W11w06,限选,3,中等,0,信息科学与工程学院,通信工程,通信本1301
126,1,1126,,2015-2016,电子设计自动化,111018,限选,3,优秀,0,信息科学与工程学院,通信工程,通信本1301
126,1,1126,,2015-2016,数据库实用技术,111035,限选,3,优秀,0,信息科学与工程学院,通信工程,通信本1301
126,1,1126,,2015-2016,程控交换技术,111107,限选,3,优秀,0,信息科学与工程学院,通信工程,通信本1301
126,1,1126,,2015-2016,传感器技术,111032,限选,3,良好,0,信息科学与工程学院,通信工程,通信本1301
126,1,1126,,2015-2016,光纤通信,111032,限选,3,优秀,0,信息科学与工程学院,通信工程,通信本1301
126,1,1126,,2015-2016,网络实用技术,111057,限选,3,优秀,0,信息科学与工程学院,通信工程,通信本1301
126,1,1126,,2015-2016,通信网原理,W11w05,限选,3,优秀,0,信息科学与工程学院,通信工程,通信本1301
126,1,1126,,2015-2016,网络信息安全,111030,限选,3,良好,0,信息科学与工程学院,通信工程,通信本1301
126,1,1126,,2015-2016,移动通信,W11w06,限选,3,优秀,0,信息科学与工程学院,通信工程,通信本1301
126,1,1126,,2016-2017,数字通信导论,111018,限选,3,中等,0,信息科学与工程学院,通信工程,通信本1301
